Usa Beverage Retailer  Dataset,,,,,,,,,,,
,,,,,,,,,,,
Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Amazon,1185732,12/24/2023,Northeast,Maine,Portland,Fanta,$0.45 ,"1,750",$788 ,$236 ,30%
Amazon,1185732,12/25/2023,Northeast,Maine,Portland,Powerade,$0.55 ,"1,500",$825 ,$206 ,25%
Amazon,1185732,12/26/2023,Northeast,Maine,Portland,Dasani Water,$0.60 ,"3,250","$1,950 ",$780 ,40%
Amazon,1185732,12/27/2023,Northeast,Maine,Portland,Coca-Cola,$0.55 ,"4,500","$2,475 ",$866 ,35%
Amazon,1185732,12/28/2023,Northeast,Maine,Portland,Diet Coke,$0.50 ,"2,500","$1,250 ",$438 ,35%
Amazon,1185732,12/29/2023,Northeast,Maine,Portland,Sprite,$0.45 ,"1,500",$675 ,$270 ,40%
Amazon,1185732,12/30/2023,Northeast,Maine,Portland,Fanta,$0.45 ,"1,250",$563 ,$169 ,30%
Amazon,1185732,12/31/2023,Northeast,Maine,Portland,Powerade,$0.55 ,"1,250",$688 ,$172 ,25%
Amazon,1185732,9/17/2023,Northeast,Maine,Portland,Dasani Water,$0.60 ,"2,250","$1,350 ",$540 ,40%
Amazon,1185732,10/19/2023,Northeast,Maine,Portland,Coca-Cola,$0.60 ,"4,000","$2,400 ",$840 ,35%
Amazon,1185732,10/19/2023,Northeast,Maine,Portland,Diet Coke,$0.55 ,"2,250","$1,238 ",$433 ,35%
Amazon,1185732,10/19/2023,Northeast,Maine,Portland,Sprite,$0.55 ,"1,250",$688 ,$275 ,40%
Amazon,1185732,10/19/2023,Northeast,Maine,Portland,Fanta,$0.55 ,"1,000",$550 ,$165 ,30%
Amazon,1185732,10/19/2023,Northeast,Maine,Portland,Powerade,$0.65 ,"1,000",$650 ,$163 ,25%
Amazon,1185732,10/19/2023,Northeast,Maine,Portland,Dasani Water,$0.70 ,"2,250","$1,575 ",$630 ,40%
Amazon,1185732,11/18/2023,Northeast,Maine,Portland,Coca-Cola,$0.65 ,"3,750","$2,438 ",$853 ,35%
Amazon,1185732,11/18/2023,Northeast,Maine,Portland,Diet Coke,$0.55 ,"2,000","$1,100 ",$385 ,35%
Amazon,1185732,11/18/2023,Northeast,Maine,Portland,Sprite,$0.55 ,"1,950","$1,073 ",$429 ,40%
Amazon,1185732,11/18/2023,Northeast,Maine,Portland,Fanta,$0.55 ,"1,750",$963 ,$289 ,30%
Amazon,1185732,11/18/2023,Northeast,Maine,Portland,Powerade,$0.65 ,"1,500",$975 ,$244 ,25%
Amazon,1185732,11/18/2023,Northeast,Maine,Portland,Dasani Water,$0.70 ,"2,500","$1,750 ",$700 ,40%
Amazon,1185732,12/17/2023,Northeast,Maine,Portland,Coca-Cola,$0.65 ,"4,750","$3,088 ","$1,081 ",35%
Amazon,1185732,12/17/2023,Northeast,Maine,Portland,Diet Coke,$0.55 ,"2,750","$1,513 ",$529 ,35%
Amazon,1185732,12/17/2023,Northeast,Maine,Portland,Sprite,$0.55 ,"2,500","$1,375 ",$550 ,40%
Amazon,1185732,12/17/2023,Northeast,Maine,Portland,Fanta,$0.55 ,"2,000","$1,100 ",$330 ,30%
Amazon,1185732,12/17/2023,Northeast,Maine,Portland,Powerade,$0.65 ,"2,000","$1,300 ",$325 ,25%
Amazon,1185732,12/17/2023,Northeast,Maine,Portland,Dasani Water,$0.70 ,"3,000","$2,100 ",$840 ,40%
West Soda,1128299,1/10/2023,Northeast,Maine,Portland,Coca-Cola,$0.35 ,"3,750","$1,313 ",$328 ,25%
West Soda,1128299,1/10/2023,Northeast,Maine,Portland,Diet Coke,$0.45 ,"3,750","$1,688 ",$338 ,20%
West Soda,1128299,1/10/2023,Northeast,Maine,Portland,Sprite,$0.45 ,"3,750","$1,688 ",$422 ,25%
West Soda,1128299,1/10/2023,Northeast,Maine,Portland,Fanta,$0.45 ,"2,250","$1,013 ",$253 ,25%
Amazon,1185732,1/24/2023,West,Alaska,Anchorage,Dasani Water,$0.55 ,"3,000","$1,650 ",$495 ,30%
Amazon,1185732,2/22/2023,West,Alaska,Anchorage,Coca-Cola,$0.55 ,"5,750","$3,163 ","$1,107 ",35%
Amazon,1185732,2/22/2023,West,Alaska,Anchorage,Diet Coke,$0.55 ,"2,250","$1,238 ",$433 ,35%
Amazon,1185732,2/22/2023,West,Alaska,Anchorage,Sprite,$0.45 ,"2,750","$1,238 ",$309 ,25%
Amazon,1185732,2/22/2023,West,Alaska,Anchorage,Fanta,$0.50 ,"1,750",$875 ,$219 ,25%
Amazon,1185732,2/22/2023,West,Alaska,Anchorage,Powerade,$0.65 ,"2,500","$1,625 ",$406 ,25%
Amazon,1185732,2/22/2023,West,Alaska,Anchorage,Dasani Water,$0.55 ,"3,500","$1,925 ",$578 ,30%
Amazon,1185732,3/20/2023,West,Alaska,Anchorage,Coca-Cola,$0.55 ,"5,450","$2,998 ","$1,049 ",35%
Amazon,1185732,3/20/2023,West,Alaska,Anchorage,Diet Coke,$0.55 ,"2,500","$1,375 ",$481 ,35%
Amazon,1185732,3/20/2023,West,Alaska,Anchorage,Sprite,$0.45 ,"2,750","$1,238 ",$309 ,25%
Amazon,1185732,3/20/2023,West,Alaska,Anchorage,Fanta,$0.50 ,"1,250",$625 ,$156 ,25%
Amazon,1185732,3/20/2023,West,Alaska,Anchorage,Powerade,$0.65 ,"1,750","$1,138 ",$284 ,25%
Amazon,1185732,3/20/2023,West,Alaska,Anchorage,Dasani Water,$0.55 ,"2,750","$1,513 ",$454 ,30%
Amazon,1185732,4/21/2023,West,Alaska,Anchorage,Coca-Cola,$0.55 ,"5,250","$2,888 ","$1,011 ",35%
Amazon,1185732,4/21/2023,West,Alaska,Anchorage,Diet Coke,$0.55 ,"2,250","$1,238 ",$433 ,35%
Amazon,1185732,4/21/2023,West,Alaska,Anchorage,Sprite,$0.45 ,"2,250","$1,013 ",$253 ,25%
Amazon,1185732,4/21/2023,West,Alaska,Anchorage,Fanta,$0.50 ,"1,500",$750 ,$188 ,25%
Amazon,1185732,4/21/2023,West,Alaska,Anchorage,Powerade,$0.60 ,"1,500",$900 ,$225 ,25%
Amazon,1185732,4/21/2023,West,Alaska,Anchorage,Dasani Water,$0.50 ,"3,000","$1,500 ",$450 ,30%
Amazon,1185732,5/20/2023,West,Alaska,Anchorage,Coca-Cola,$0.65 ,"5,700","$3,705 ","$1,297 ",35%
Amazon,1185732,5/20/2023,West,Alaska,Anchorage,Diet Coke,$0.60 ,"2,750","$1,650 ",$578 ,35%
Amazon,1185732,5/20/2023,West,Alaska,Anchorage,Sprite,$0.55 ,"3,000","$1,650 ",$413 ,25%
Amazon,1185732,5/20/2023,West,Alaska,Anchorage,Fanta,$0.55 ,"2,500","$1,375 ",$344 ,25%
Amazon,1185732,5/20/2023,West,Alaska,Anchorage,Powerade,$0.65 ,"2,750","$1,788 ",$447 ,25%
Amazon,1185732,5/20/2023,West,Alaska,Anchorage,Dasani Water,$0.70 ,"4,000","$2,800 ",$840 ,30%
Amazon,1185732,6/22/2023,West,Alaska,Anchorage,Coca-Cola,$0.65 ,"6,500","$4,225 ","$1,479 ",35%
Amazon,1185732,6/22/2023,West,Alaska,Anchorage,Diet Coke,$0.60 ,"4,000","$2,400 ",$840 ,35%
Amazon,1185732,6/22/2023,West,Alaska,Anchorage,Sprite,$0.55 ,"3,250","$1,788 ",$447 ,25%
Amazon,1185732,6/22/2023,West,Alaska,Anchorage,Fanta,$0.55 ,"3,000","$1,650 ",$413 ,25%
Amazon,1185732,6/22/2023,West,Alaska,Anchorage,Powerade,$0.65 ,"3,000","$1,950 ",$488 ,25%
Amazon,1185732,6/22/2023,West,Alaska,Anchorage,Dasani Water,$0.70 ,"4,500","$3,150 ",$945 ,30%
Amazon,1185732,7/20/2023,West,Alaska,Anchorage,Coca-Cola,$0.65 ,"6,750","$4,388 ","$1,536 ",35%
Amazon,1185732,7/20/2023,West,Alaska,Anchorage,Diet Coke,$0.60 ,"4,250","$2,550 ",$893 ,35%
Amazon,1185732,7/20/2023,West,Alaska,Anchorage,Sprite,$0.55 ,"3,500","$1,925 ",$481 ,25%
Amazon,1185732,7/20/2023,West,Alaska,Anchorage,Fanta,$0.55 ,"3,000","$1,650 ",$413 ,25%
Amazon,1185732,7/20/2023,West,Alaska,Anchorage,Powerade,$0.65 ,"3,250","$2,113 ",$528 ,25%
Amazon,1185732,7/20/2023,West,Alaska,Anchorage,Dasani Water,$0.70 ,"5,000","$3,500 ","$1,050 ",30%
Amazon,1185732,8/21/2023,West,Alaska,Anchorage,Coca-Cola,$0.65 ,"6,500","$4,225 ","$1,479 ",35%
Amazon,1185732,8/21/2023,West,Alaska,Anchorage,Diet Coke,$0.60 ,"4,250","$2,550 ",$893 ,35%
Amazon,1185732,8/21/2023,West,Alaska,Anchorage,Sprite,$0.55 ,"3,500","$1,925 ",$481 ,25%
Amazon,1185732,8/21/2023,West,Alaska,Anchorage,Fanta,$0.55 ,"2,500","$1,375 ",$344 ,25%
Amazon,1185732,8/21/2023,West,Alaska,Anchorage,Powerade,$0.65 ,"2,250","$1,463 ",$366 ,25%
Amazon,1185732,8/21/2023,West,Alaska,Anchorage,Dasani Water,$0.70 ,"4,000","$2,800 ",$840 ,30%
Amazon,1185732,9/20/2023,West,Alaska,Anchorage,Coca-Cola,$0.65 ,"5,250","$3,413 ","$1,194 ",35%
Amazon,1185732,9/20/2023,West,Alaska,Anchorage,Diet Coke,$0.60 ,"3,250","$1,950 ",$683 ,35%
Amazon,1185732,9/20/2023,West,Alaska,Anchorage,Sprite,$0.55 ,"2,250","$1,238 ",$309 ,25%
Amazon,1185732,9/20/2023,West,Alaska,Anchorage,Fanta,$0.55 ,"2,000","$1,100 ",$275 ,25%
Amazon,1185732,9/20/2023,West,Alaska,Anchorage,Powerade,$0.65 ,"2,000","$1,300 ",$325 ,25%
Amazon,1185732,9/20/2023,West,Alaska,Anchorage,Dasani Water,$0.70 ,"3,000","$2,100 ",$630 ,30%
Amazon,1185732,10/22/2023,West,Alaska,Anchorage,Coca-Cola,$0.70 ,"4,500","$3,150 ","$1,103 ",35%
Amazon,1185732,10/22/2023,West,Alaska,Anchorage,Diet Coke,$0.65 ,"2,750","$1,788 ",$626 ,35%
Amazon,1185732,10/22/2023,West,Alaska,Anchorage,Sprite,$0.65 ,"1,750","$1,138 ",$284 ,25%
Amazon,1185732,10/22/2023,West,Alaska,Anchorage,Fanta,$0.65 ,"1,500",$975 ,$244 ,25%
Amazon,1185732,10/22/2023,West,Alaska,Anchorage,Powerade,$0.75 ,"1,500","$1,125 ",$281 ,25%
Amazon,1185732,10/22/2023,West,Alaska,Anchorage,Dasani Water,$0.80 ,"2,750","$2,200 ",$660 ,30%
Amazon,1185732,11/21/2023,West,Alaska,Anchorage,Coca-Cola,$0.75 ,"4,250","$3,188 ","$1,116 ",35%
Amazon,1185732,11/21/2023,West,Alaska,Anchorage,Diet Coke,$0.65 ,"3,000","$1,950 ",$683 ,35%
Amazon,1185732,11/21/2023,West,Alaska,Anchorage,Sprite,$0.65 ,"3,200","$2,080 ",$520 ,25%
Amazon,1185732,11/21/2023,West,Alaska,Anchorage,Fanta,$0.65 ,"3,000","$1,950 ",$488 ,25%
Amazon,1185732,11/21/2023,West,Alaska,Anchorage,Powerade,$0.75 ,"2,750","$2,063 ",$516 ,25%
Amazon,1185732,11/21/2023,West,Alaska,Anchorage,Dasani Water,$0.80 ,"3,750","$3,000 ",$900 ,30%
Amazon,1185732,12/20/2023,West,Alaska,Anchorage,Coca-Cola,$0.75 ,"6,000","$4,500 ","$1,575 ",35%
Amazon,1185732,12/20/2023,West,Alaska,Anchorage,Diet Coke,$0.65 ,"4,000","$2,600 ",$910 ,35%
BevCo,1128299,1/10/2023,West,Alaska,Anchorage,Coca-Cola,$0.35 ,"3,750","$1,313 ",$328 ,25%
BevCo,1128299,1/10/2023,West,Alaska,Anchorage,Diet Coke,$0.45 ,"3,750","$1,688 ",$338 ,20%
BevCo,1128299,1/10/2023,West,Alaska,Anchorage,Sprite,$0.45 ,"3,750","$1,688 ",$422 ,25%
BevCo,1128299,1/10/2023,West,Alaska,Anchorage,Fanta,$0.45 ,"2,250","$1,013 ",$253 ,25%
BevCo,1128299,1/10/2023,West,Alaska,Anchorage,Powerade,$0.50 ,"1,750",$875 ,$131 ,15%
BevCo,1128299,1/10/2023,West,Alaska,Anchorage,Dasani Water,$0.45 ,"4,250","$1,913 ",$765 ,40%
BevCo,1128299,2/10/2023,West,Alaska,Anchorage,Coca-Cola,$0.35 ,"4,750","$1,663 ",$416 ,25%
BevCo,1128299,2/10/2023,West,Alaska,Anchorage,Diet Coke,$0.45 ,"3,750","$1,688 ",$338 ,20%
BevCo,1128299,2/10/2023,West,Alaska,Anchorage,Sprite,$0.45 ,"3,750","$1,688 ",$422 ,25%
BevCo,1128299,2/10/2023,West,Hawaii,Honolulu,Fanta,$0.45 ,"2,250","$1,013 ",$253 ,25%
BevCo,1128299,2/10/2023,West,Hawaii,Honolulu,Powerade,$0.50 ,"1,500",$750 ,$113 ,15%
BevCo,1128299,2/10/2023,West,Hawaii,Honolulu,Dasani Water,$0.45 ,"3,500","$1,575 ",$630 ,40%
BevCo,1128299,3/9/2023,West,Hawaii,Honolulu,Coca-Cola,$0.45 ,"5,000","$2,250 ",$563 ,25%
BevCo,1128299,3/9/2023,West,Hawaii,Honolulu,Diet Coke,$0.55 ,"3,500","$1,925 ",$385 ,20%
BevCo,1128299,3/9/2023,West,Hawaii,Honolulu,Sprite,$0.60 ,"3,750","$2,250 ",$563 ,25%
BevCo,1128299,3/9/2023,West,Hawaii,Honolulu,Fanta,$0.55 ,"2,750","$1,513 ",$378 ,25%
BevCo,1128299,3/9/2023,West,Hawaii,Honolulu,Powerade,$0.60 ,"1,250",$750 ,$113 ,15%
BevCo,1128299,3/9/2023,West,Hawaii,Honolulu,Dasani Water,$0.55 ,"3,250","$1,788 ",$715 ,40%
BevCo,1128299,4/10/2023,West,Hawaii,Honolulu,Coca-Cola,$0.60 ,"5,000","$3,000 ",$750 ,25%
BevCo,1128299,4/10/2023,West,Hawaii,Honolulu,Diet Coke,$0.65 ,"3,000","$1,950 ",$390 ,20%
BevCo,1128299,4/10/2023,West,Hawaii,Honolulu,Sprite,$0.65 ,"3,500","$2,275 ",$569 ,25%
BevCo,1128299,4/10/2023,West,Hawaii,Honolulu,Fanta,$0.50 ,"2,500","$1,250 ",$313 ,25%
BevCo,1128299,4/10/2023,West,Hawaii,Honolulu,Powerade,$0.55 ,"1,500",$825 ,$124 ,15%
BevCo,1128299,4/10/2023,West,Hawaii,Honolulu,Dasani Water,$0.70 ,"3,250","$2,275 ",$910 ,40%
BevCo,1128299,5/11/2023,West,Hawaii,Honolulu,Coca-Cola,$0.55 ,"5,250","$2,888 ",$722 ,25%
BevCo,1128299,5/11/2023,West,Hawaii,Honolulu,Diet Coke,$0.60 ,"3,750","$2,250 ",$450 ,20%
BevCo,1128299,5/11/2023,West,Hawaii,Honolulu,Sprite,$0.60 ,"3,750","$2,250 ",$563 ,25%
BevCo,1128299,5/11/2023,West,Hawaii,Honolulu,Fanta,$0.55 ,"2,750","$1,513 ",$378 ,25%
BevCo,1128299,5/11/2023,West,Hawaii,Honolulu,Powerade,$0.60 ,"1,750","$1,050 ",$158 ,15%
BevCo,1128299,5/11/2023,West,Hawaii,Honolulu,Dasani Water,$0.75 ,"4,750","$3,563 ","$1,425 ",40%
BevCo,1128299,6/10/2023,West,Hawaii,Honolulu,Coca-Cola,$0.70 ,"7,250","$5,075 ","$1,269 ",25%
BevCo,1128299,6/10/2023,West,Hawaii,Honolulu,Diet Coke,$0.75 ,"6,000","$4,500 ",$900 ,20%
BevCo,1128299,6/10/2023,West,Hawaii,Honolulu,Sprite,$0.75 ,"6,000","$4,500 ","$1,125 ",25%
BevCo,1128299,6/10/2023,West,Hawaii,Honolulu,Fanta,$0.75 ,"4,750","$3,563 ",$891 ,25%
BevCo,1128299,6/10/2023,West,Hawaii,Honolulu,Powerade,$0.85 ,"3,500","$2,975 ",$446 ,15%
BevCo,1128299,6/10/2023,West,Hawaii,Honolulu,Dasani Water,$1.00 ,"6,500","$6,500 ","$2,600 ",40%
BevCo,1128299,7/9/2023,West,Hawaii,Honolulu,Coca-Cola,$0.80 ,"8,000","$6,400 ","$1,600 ",25%
BevCo,1128299,7/9/2023,West,Hawaii,Honolulu,Diet Coke,$0.85 ,"6,500","$5,525 ","$1,105 ",20%
BevCo,1128299,7/9/2023,West,Hawaii,Honolulu,Sprite,$0.85 ,"6,000","$5,100 ","$1,275 ",25%
BevCo,1128299,7/9/2023,West,Hawaii,Honolulu,Fanta,$0.80 ,"5,000","$4,000 ","$1,000 ",25%
BevCo,1128299,7/9/2023,West,Hawaii,Honolulu,Powerade,$0.85 ,"5,500","$4,675 ",$701 ,15%
BevCo,1128299,7/9/2023,West,Hawaii,Honolulu,Dasani Water,$1.00 ,"5,500","$5,500 ","$2,200 ",40%
BevCo,1128299,8/10/2023,West,Hawaii,Honolulu,Coca-Cola,$0.85 ,"7,500","$6,375 ","$1,594 ",25%
BevCo,1128299,8/10/2023,West,Hawaii,Honolulu,Diet Coke,$0.75 ,"7,250","$5,438 ","$1,088 ",20%
BevCo,1128299,8/10/2023,West,Hawaii,Honolulu,Sprite,$0.70 ,"6,000","$4,200 ","$1,050 ",25%
BevCo,1128299,8/10/2023,West,Hawaii,Honolulu,Fanta,$0.70 ,"5,250","$3,675 ",$919 ,25%
Walmart,1128299,8/10/2023,West,Hawaii,Honolulu,Powerade,$0.70 ,"5,250","$3,675 ",$551 ,15%
Walmart,1128299,8/10/2023,West,Hawaii,Honolulu,Dasani Water,$0.75 ,"3,500","$2,625 ","$1,050 ",40%
Walmart,1128299,9/11/2023,West,Hawaii,Honolulu,Coca-Cola,$0.65 ,"5,500","$3,575 ",$894 ,25%
Walmart,1128299,9/11/2023,West,Hawaii,Honolulu,Diet Coke,$0.70 ,"5,500","$3,850 ",$770 ,20%
Walmart,1128299,9/11/2023,West,Hawaii,Honolulu,Sprite,$0.65 ,"3,750","$2,438 ",$609 ,25%
Walmart,1128299,9/11/2023,West,Hawaii,Honolulu,Fanta,$0.65 ,"3,250","$2,113 ",$528 ,25%
Walmart,1128299,9/11/2023,West,Hawaii,Honolulu,Powerade,$0.75 ,"3,500","$2,625 ",$394 ,15%
Walmart,1128299,9/11/2023,West,Hawaii,Honolulu,Dasani Water,$0.60 ,"3,750","$2,250 ",$900 ,40%
Walmart,1128299,10/10/2023,West,Hawaii,Honolulu,Coca-Cola,$0.55 ,"4,750","$2,613 ",$653 ,25%
Walmart,1128299,10/10/2023,West,Hawaii,Honolulu,Diet Coke,$0.65 ,"4,750","$3,088 ",$618 ,20%
Walmart,1128299,10/10/2023,West,Hawaii,Honolulu,Sprite,$0.60 ,"3,000","$1,800 ",$450 ,25%
Walmart,1128299,10/10/2023,West,Hawaii,Honolulu,Fanta,$0.55 ,"2,750","$1,513 ",$378 ,25%
Walmart,1128299,10/10/2023,West,Hawaii,Honolulu,Powerade,$0.65 ,"2,500","$1,625 ",$244 ,15%
Walmart,1128299,10/10/2023,West,Hawaii,Honolulu,Dasani Water,$0.70 ,"3,000","$2,100 ",$840 ,40%
Walmart,1128299,11/10/2023,West,Hawaii,Honolulu,Coca-Cola,$0.55 ,"5,250","$2,888 ",$722 ,25%
Walmart,1128299,11/10/2023,West,Hawaii,Honolulu,Diet Coke,$0.60 ,"6,000","$3,600 ",$720 ,20%
Walmart,1128299,11/10/2023,West,Hawaii,Honolulu,Sprite,$0.55 ,"4,250","$2,338 ",$584 ,25%
Walmart,1128299,11/10/2023,West,Hawaii,Honolulu,Fanta,$0.65 ,"4,000","$2,600 ",$650 ,25%
Walmart,1128299,11/10/2023,West,Hawaii,Honolulu,Powerade,$0.85 ,"3,750","$3,188 ",$478 ,15%
Walmart,1128299,11/10/2023,West,Hawaii,Honolulu,Dasani Water,$0.90 ,"5,000","$4,500 ","$1,800 ",40%
Walmart,1128299,12/9/2023,West,Hawaii,Honolulu,Coca-Cola,$0.75 ,"7,000","$5,250 ","$1,313 ",25%
Walmart,1128299,12/9/2023,West,Hawaii,Honolulu,Diet Coke,$0.85 ,"7,000","$5,950 ","$1,190 ",20%
FizzyCo,1128299,12/9/2023,West,Hawaii,Honolulu,Sprite,$0.80 ,"5,000","$4,000 ","$1,000 ",25%
FizzyCo,1128299,12/9/2023,West,Hawaii,Honolulu,Fanta,$0.80 ,"5,000","$4,000 ","$1,000 ",25%
FizzyCo,1128299,12/9/2023,West,Hawaii,Honolulu,Powerade,$0.90 ,"4,250","$3,825 ",$574 ,15%
FizzyCo,1128299,12/9/2023,West,Hawaii,Honolulu,Dasani Water,$0.95 ,"5,250","$4,988 ","$1,995 ",40%
FizzyCo,1128299,1/17/2023,West,Hawaii,Honolulu,Coca-Cola,$0.40 ,"4,250","$1,700 ",$510 ,30%
FizzyCo,1128299,1/17/2023,West,Hawaii,Honolulu,Diet Coke,$0.50 ,"4,250","$2,125 ",$531 ,25%
FizzyCo,1128299,1/17/2023,West,Hawaii,Honolulu,Sprite,$0.50 ,"4,250","$2,125 ",$638 ,30%
FizzyCo,1128299,1/17/2023,West,Hawaii,Honolulu,Fanta,$0.50 ,"2,750","$1,375 ",$413 ,30%
FizzyCo,1128299,1/17/2023,West,Hawaii,Honolulu,Powerade,$0.55 ,"2,250","$1,238 ",$248 ,20%
FizzyCo,1128299,1/17/2023,West,Hawaii,Honolulu,Dasani Water,$0.50 ,"4,750","$2,375 ","$1,069 ",45%
FizzyCo,1128299,2/17/2023,West,Hawaii,Honolulu,Coca-Cola,$0.40 ,"5,250","$2,100 ",$630 ,30%
FizzyCo,1128299,2/17/2023,West,Hawaii,Honolulu,Diet Coke,$0.50 ,"4,250","$2,125 ",$531 ,25%
FizzyCo,1128299,2/17/2023,West,Hawaii,Honolulu,Sprite,$0.50 ,"4,250","$2,125 ",$638 ,30%
FizzyCo,1128299,2/17/2023,Southeast,Florida,Orlando,Fanta,$0.50 ,"2,750","$1,375 ",$413 ,30%
FizzyCo,1128299,2/17/2023,Southeast,Florida,Orlando,Powerade,$0.55 ,"2,000","$1,100 ",$220 ,20%
FizzyCo,1128299,2/17/2023,Southeast,Florida,Orlando,Dasani Water,$0.50 ,"4,000","$2,000 ",$900 ,45%
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Coca-Cola,$0.50 ,"5,500","$2,750 ",$825 ,30%
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Diet Coke,$0.60 ,"4,000","$2,400 ",$600 ,25%
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Sprite,$0.65 ,"4,250","$2,763 ",$829 ,30%
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Fanta,$0.60 ,"3,250","$1,950 ",$585 ,30%
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Powerade,$0.65 ,"1,750","$1,138 ",$228 ,20%
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Dasani Water,$0.60 ,"3,750","$2,250 ","$1,013 ",45%
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Coca-Cola,$0.65 ,"5,500","$3,575 ","$1,073 ",30%
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Diet Coke,$0.70 ,"3,500","$2,450 ",$613 ,25%
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Sprite,$0.70 ,"4,000","$2,800 ",$840 ,30%
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Fanta,$0.55 ,"3,000","$1,650 ",$495 ,30%
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Powerade,$0.60 ,"2,000","$1,200 ",$240 ,20%
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Dasani Water,$0.75 ,"3,750","$2,813 ","$1,266 ",45%
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Coca-Cola,$0.60 ,"5,750","$3,450 ","$1,035 ",30%
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Diet Coke,$0.65 ,"4,250","$2,763 ",$691 ,25%
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Sprite,$0.65 ,"4,250","$2,763 ",$829 ,30%
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Fanta,$0.60 ,"3,250","$1,950 ",$585 ,30%
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Powerade,$0.55 ,"2,250","$1,238 ",$248 ,20%
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Dasani Water,$0.70 ,"5,750","$4,025 ","$1,811 ",45%
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Coca-Cola,$0.65 ,"8,250","$5,363 ","$1,609 ",30%
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Diet Coke,$0.70 ,"7,000","$4,900 ","$1,225 ",25%
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Sprite,$0.85 ,"7,000","$5,950 ","$1,785 ",30%
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Fanta,$0.85 ,"5,750","$4,888 ","$1,466 ",30%
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Powerade,$0.95 ,"4,500","$4,275 ",$855 ,20%
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Dasani Water,$1.10 ,"7,500","$8,250 ","$3,713 ",45%
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Coca-Cola,$0.90 ,"9,000","$8,100 ","$2,430 ",30%
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Diet Coke,$0.95 ,"7,500","$7,125 ","$1,781 ",25%
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Sprite,$0.95 ,"7,000","$6,650 ","$1,995 ",30%
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Fanta,$0.90 ,"6,000","$5,400 ","$1,620 ",30%
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Powerade,$0.95 ,"6,500","$6,175 ","$1,235 ",20%
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Dasani Water,$1.10 ,"6,500","$7,150 ","$3,218 ",45%
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Coca-Cola,$0.95 ,"8,500","$8,075 ","$2,423 ",30%
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Diet Coke,$0.85 ,"8,250","$7,013 ","$1,753 ",25%
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Sprite,$0.80 ,"7,000","$5,600 ","$1,680 ",30%
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Fanta,$0.80 ,"4,750","$3,800 ","$1,140 ",30%
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Powerade,$0.80 ,"4,750","$3,800 ",$760 ,20%
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Dasani Water,$0.85 ,"3,000","$2,550 ","$1,148 ",45%
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Coca-Cola,$0.60 ,"5,000","$3,000 ",$900 ,30%
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Diet Coke,$0.65 ,"5,000","$3,250 ",$813 ,25%
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Sprite,$0.60 ,"3,000","$1,800 ",$540 ,30%
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Fanta,$0.60 ,"2,500","$1,500 ",$450 ,30%
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Powerade,$0.70 ,"2,750","$1,925 ",$385 ,20%
